惨	wretched	wretched;disaster;cruelty;harsh	Whenever I have to visit the relatives... that puts me in one hell of a wretched state of mind.	Data feels wretched because he has no family to visit.	11	1721	45	サ;ン;、;ザ;ン	み;じ;-;め	state of mind;visit	wretched;miserable
修	discipline	discipline;conduct oneself well;study;master	Mr. T is a harsh taskmaster who will discipline you (beat you into shape) with his walking stick.	"""You may not have known it, but Mr. T is into discispline. Not just self discipline, in order to get into shape, but what he really likes is when the Task master spanks him with her walking stick. Don't tell Mr. T I told you. I pity da fool, and da fool would be me!!!""
"	10	1722	45	シ;ュ;ウ;、;シ;ュ	お;さ;-;め;る;、;お;さ;-;ま;る	person;walking stick;taskmaster;shape	discipline
珍	rare	rare;curious;strange	"""The king has a really rare umbrella, it can change shape."""	"""Tip: umbrella + shape : This combination of primitives appears four times in Heisig, so it may be worthwhile giving it a name. I suggest """"parasol"""" (because it is the same shape as an umbrella). REF: rare (FRAME 1723) , check-up (#1724), measles (#2574), fallible (#2720).""
"	9	1723	45	チ;ン	め;ず;ら;-;し;い	jewel;umbrella;shape	rare
診	checkup	checkup;seeing;diagnose;examine	The doctor at my checkup was expressing words of concern about my umbrella shaped gut.	"""At a check-up the proctologist views an X-Ray. I say, is that shape an umbrella?""
"	12	1724	45	シ;ン	み;-;る	words;umbrella;shape	checkups;checkup
文	sentence	sentence;literature;style;art;decoration;figures;plan	"""A twist on greenapple: The teacher puts a tophat on all pupils with gramatically correct sentences, while the rest are left with a big red X on their homework."""	The teacher in the tophat puts an X on all the grammatically incorrect sentences.	4	1725	45	ブ;ン;、;モ;ン	ふ;み	top hat;something added	conviction;sentencing;convicted;imprisonment;prison;sentenced;sentences;sentence;jail
対	vis-a-vis	vis-a-vis;opposite;even;equal;versus;anti-;compare	"""When sitting vis-a-vis, Scots will glue their kilt down to avoid embaressment."""	"""This is a character that is used in Japanese for """"vs."""" (as in, """"Alien vs. Predator"""").""
"	7	1726	45	タ;イ;、;ツ;イ		plaid;glue	vis-a-vis
紋	family crest	family crest;figures	Who knew that Spiderman was Scottish! He has sewn his family crest onto his uniform.	A family crest sown on to a garment with thread sometimes has a Latin sentence as a motto.	10	1727	45	モ;ン		thread;plaid	
蚊	mosquito	mosquito	The mosquito (an insect) knows only one sentence: Bzzzzz.	Mosquitoes are the insect who love Scots in plaid kilts because it makes for easy access to the best parts.	10	1728	45		か	insect;plaid	mosquito;mosquitoes
斉	adjusted	adjusted;alike;equal;similar variety of	The Scotsman goalkeeper adjusted himself. He reached down and adjusted the two things between his skinny fencepost legs.	The manager climbed a ladder and adjusted the sentence on the sign…　RTK2:　セイ　斉唱　せいしょう(homophony)…　　　　　　　　　　　　Mixed Group (ｻﾞｲ): 剤1730　(ｻｲ): 済1731　斎1732.	8	1729	45	セ;イ		plaid;fenceposts;two	adjusted;seasonally
剤	dose	dose;medicine;drug	"""When my medicine dose is way too large, I adjust it by cutting it into smaller pieces with my saber."""	"""We had to adjust his dose slightly, after he went on a rampage with a sabre.""
"	10	1730	45	ザ;イ		adjusted;sword	doses;dose;dosage
済	finish	finish;come to an end;excusable;need not	"""When the goalkeeper finishes the game, he drinks a lot of water and adjusts himself."""	Finish him! Subzero adjusts the water in your body and crushes you into a few million pieces.	11	1731	45	サ;イ	す;-;む;、;す;-;ま;す	water;adjusted	finish;finishing;finishes;finished
斎	purification	purification;Buddhist food;room;worship;avoid;alike	A scottish priest in a tartan kilt has put his altar between a couple of fence posts and is now playing the bagpipes in a very Scottish purification rite.	"""Kind of vulgar, but here the SCOTSMAN got tired of adjusting himself so decided try PURIFICATION. Sadly, he did it by straddling the ALTAR with his skinny LEGS.""
"	11	1732	45	サ;イ		plaid;fenceposts;altar	purifying;purification
粛	solemn	solemn;quietly;softly	"""Even though it's a maddening task, the monks stay solemn as they rake rice between the fenceposts."""	Note: This is not sieve as it has a full rice and not rice grains and the hook is missing from rake. Also the given stroke order is incorrect (fenceposts should come last).	11	1733	45	シ;ュ;ク		rake;fenceposts;rice	solemn
塁	bases	bases;fort;rampart;walls;base(ball)	Playing baseball in a rice field with sparklers stuck into the ground to act as bases.	"""The traditional New Year's baseball game in Japan is held at midnight in a rice field. They stick sparklers in the ground for the bases so they can be seen, and to be more festive.""
"	12	1734	45	ル;イ		rice field;sparkler;ground	bases;base
楽	music	music;comfort;ease	Zelda: Ocarina of Time - The white sparkly thing is Navi. She's hovering/dancing around a tree to the legendary Lost Woods music.	"""There we were at the concert...her voice was like a dove...her dress sparkled...then suddenly, a tree fell on her.....""
"	13	1735	45	ガ;ク;、;ラ;ク	た;の;-;し;い;、;た;の;-;し;む	dove;sparkler;tree	musical;songs;music
薬	medicine	medicine;chemical;enamel;gunpowder;benefit	New-age medicine involves using things like music and flowers (aromatherapy) as treatment.	"""Oh man, this medicinal marijuana is making me hear MUSIC and see FLOWERS everywhere...""
"	16	1736	45	ヤ;ク	く;す;り	flower;music	medicine;medical
率	ratio	ratio;rate;proportion;%;coefficient;factor	"""It's quite mysterious how each sparkler gives of sparkles at a precise ratio of ten to one. Physicists have been studying this effect for decades, known as the Sparkler Effect, and using it to explain why stars look like sparklers in the night sky."""	Keep separate from proportion. Gandalf is trying to adjust the aspect ratio of his monitor from 4:3 to 16:9 so that he can watch Lord of the Rings in widescreen format. He's poking around the inside of his monitor with a magnesium needle when he causes a short circuit which sets his needle on fire making the needle look just like a sparkler.	11	1737	45	ソ;ツ;、;リ;ツ	ひ;き;-;い;る	mysterious;sparkler;ten	ratios;ratio
渋	astringent	astringent;hesitate;reluctant;have diarrhea	"""I think that Heisig meant this as the """"slightly bitter but fresh"""" meaning that it can have to describe foods like lemons (しぶい). So imagine a guy trying a cocktail (water), feeling like he's been kicked in the face (footprint) and sparks are flying from his tongue. 'How did it taste?'. 'Hmm, yes, slightly bitter, but fresh""""."""	If you eat something astringent water will stop the sparkly sensation in your mouth.	11	1738	45	ジ;ュ;ウ	し;ぶ;、;し;ぶ;-;い;、;し;ぶ;-;る	water;footprint;sparkler	astringent
摂	vicarious	vicarious;surrogate;act in addition to	"""Now that I'm a responsible adult, I have to get my vicarious thrills from watching stupid people put sparklers up to their ears and burn their fingers."""	I put my fingers in my ears to avoid going deaf while getting a vicarious thrill from watching kids light off sparklers and fireworks on Chinese New Year.	13	1739	45	セ;ツ		fingers;ear;sparkler	vicarious
央	center	center;middle	Youve got the st bernard dead centre in your sights (the box).	"""The center of a dog's universe is his mouth: bark, eat, bite. What a life! RTK2:　オウ　中央　ちゅうおう(center)…　　　　　　　　　　　　　Semi-Pure Group　(ｴｲ): 英1741　 映1742.""
"	5	1740	45	オ;ウ		St Bernard dog;something added	center;centre
英	England	England;English	The original great seal of the king of England had a very ornate flower in the center.	England is a country where people think they're the flower at the center of the world. (a description that would fit China much better.. 中華).	8	1741	45	エ;イ		flower;center	
映	reflect	reflect;reflection;projection	"""In the solar system, the Sun is the central source of all light, everything else just reflects it."""	"""A solar power plant consists of thousands of mirrors reflecting the sun's rays, concentrating the energy on a focal point at the centre. See here: http://en.wikipedia.org/wiki/Solar_Two.""
"	9	1742	45	エ;イ	う;つ;-;る;、;う;つ;-;す;、;は;-;え;る	sun;center	reflecting;reflect;reflected;reflects
赤	red	red	"""He was stabbed with a dagger, and little drops of red blood dropped onto the ground."""	"""There was red all over the soil after Little Red Riding Hood plunged a dagger into the wolf. Those two dots we see are wolfies animal legs we see, by the way (a la smithsonian).""
"	7	1743	45	セ;キ;、;シ;ャ;ク	あ;か;、;あ;か;-;い;、;あ;か;-;ら;む;、;あ;か;-;ら;め;る	ground;something added	yellow;blue;red
赦	pardon	pardon;forgiveness	"""The student blushed until his face was red, so the schoolmaster decided to pardon him."""	There aren't many pardons given by the Red taskmasters in China. 80% of the world's death penalties are performed there...　　　　　　　　　　RTK2:　シャ　赦免　しゃめん(pardon).	11	1744	45	シ;ャ		red;taskmaster	pardon;clemency;pardons
変	unusual	unusual;change;strange	It's quite unusual and abnormal to see an apple with walking legs running away from the person who wants to eat it!	"""Imagine an apple on walking legs on stage singing """"It's not unusual to be loved by anyone"""" (Tom Jones). Keyword can be confused with uncommon (#1797).""
"	9	1745	45	ヘ;ン	か;-;わ;る;、;か;-;え;る	apple;walking legs	unusual
跡	tracks	tracks;mark;print;impression	Pirate pokes the tip of his wooden leg into an apple to disguise his tracks.	"""To hide his distinctive wood-leg tracks, this pirate is throwing apples after his tracks in order for animals to come and confuse his tracks.""
"	13	1746	45	セ;キ	あ;と	wooden leg;apple	track;tracks
蛮	barbarian	barbarian	The barbarian picks an apple from above and eats it even though there is a worm (insect) in it.	Barbarians eat apples with worms still in them.	12	1747	45	バ;ン		apple;insect	barbarian
恋	romance	romance;in love;yearn for;miss;darling	The romance between Snow White and Prince Charming started when Snow White took a bite of poison apple and her heart stopped.	A childhood romance: a boy takes a red apple to school to try to win the heart of his beloved.	10	1748	45	レ;ン	こ;-;う;、;こ;い;、;こ;い;-;し;い	apple;heart	romance;romantic
湾	gulf	gulf;bay;inlet	"""In his most daring feat, William tell used his bow to shoot an apple off the head of his son across the water of the gulf."""	"""An army of archers must cross a gulf of water. Fortunately there are millions of apple trees growing in the cliffs above the gulf. The archers use their bows to shoot down apple after apple, which all fall into the water and slowly fill up the the gulf until the archer soliders can cross on foot.""
"	12	1749	45	ワ;ン		water;apple;bow	gulf
黄	yellow	yellow	The salad did not look very appetizing... The sprouts were yellow and there were animal legs sticking out of it.	I order a salad with sprouts. I'm asked if I'd like to add chicken. Yes please. My salad then arrives . . . . topped with these horribly gnarled yellow things. Chicken feet! (animal legs) ugh.	11	1750	45	コ;ウ;、;オ;ウ	き;、;こ	salad;sprout;animal legs	yellow;red
横	sideways	sideways;side;horizontal;width;woof	"""A tree went all yellow. It died and fell down, ending up sideways."""	"""In a horrible accident, a yellow schoolbus gets wrapped sideways around a tree.""
"	15	1751	45	オ;ウ	よ;こ	tree;yellow	sideways
把	grasp	grasp;faggot;bunch;counter for bundles	"""Japanese censorship laws require pornos to use a mosaic screen, so you can't see what the porno chick is grasping with her fingers (but you can assume, neetch)."""	Your fingers grasp the Rubic's cube... if only your brain could too.	7	1752	45	ハ		fingers;mosaic	grasp
色	color	color	Bound up in the Rubik's cube are the 6 different colours.	Ever look closely at mosaics? They contain a bunch of images bound up into a larger one. It seems amazing until you realize that the only quality of the smaller images that really matters is their colour.	6	1753	45	シ;ョ;ク;、;シ;キ	い;ろ	bound up;mosaic	colors;colour;color
絶	discontinue	discontinue;beyond;sever;cut off;abstain;interrupt;suppress	The Spider-man's multi-colored tie-dye costume comic book series was discontinued after only one issue because of poor sales and fan protests.	"""Spiderman has decided to discontinue his red color suit in favor of the black one, it looks way cooler.""
"	12	1754	45	ゼ;ツ	た;-;え;る;、;た;-;や;す;、;た;-;つ	thread;color	discontinue
艶	glossy	glossy;luster;glaze;polish;charm;colorful;captivating	"""To print something with bountiful colour, they use glossy paper."""	Glossy prints bring out bountiful colors more so than matte...　　　　　RTK2:　エン　艶聞　えんぶん(love affair).	19	1755	45			bountiful;color	glossy
肥	fertilizer	fertilizer;get fat;fertile;manure;pamper	"""PART OF YOUR BODY excretes something that is commonly used for FERTILIZER. Sometimes this process is slow, so you solve a RUBIK'S CUBE while you sit and wait."""	"""If you're sick, a part of your body may produce fertilizer that makes a colorful mosaic.""
"	8	1756	45	ヒ	こ;-;え;る;、;こ;え;、;こ;-;や;す;、;こ;-;や;し	flesh;mosaic	fertiliser;fertilizers;fertilizer
甘	sweet	sweet;coax;pamper;be content;sugary	Little red riding hood is carrying around a wicker basket filled with sweet baked cookies for granny.	Girls are kinda sweet and sexy until they reach their twenties. So 20 minus ONE.	5	1757	46	カ;ン	あ;ま;-;い;、;あ;ま;-;え;る;、;-;あ;ま;-;や;か;す		sweet
紺	navy blue	dark blue;navy	"""Thanks raulir - As many Japanese perverts know, navy blue threads conceal school girl sweetness underneath."""	"""Much like Violet Beauregarde from Charlie and the Chocolate Factory, Spiderman failed to heed Willy Wonka's warnings, and upon chewing on the 3 course meal chewing gum turned a very navy shade of navy blue.""
"	11	1758	46	コ;ン		thread;wicker basket	
某	so-and-so	so-and-so;a certain;that person;one	I had the same idea as fuabrisu. A generic person is described here as having body sort of like a tree trunk and head sort of like a wicker basket.	Two girls with a lollipop in a tree gossiping' so-and so did this.' 'really? so-and what did she do' ' o she is sooo wrong..'.	9	1759	46	ボ;ウ		wicker basket;tree	so-and-so
謀	conspire	conspire;cheat;impose on;plan;devise;scheme;have in mind;deceive	"""I imagine a clique of catty girls conspiring against a another girl...they are exchanging lots of words, chatting about how so-and-so girl is now up to such-and-such (gasp!), and how they will spread the word about it."""	"""You might hear the words of someone conspiring... """"If you do so-and-so..."""".""
"	16	1760	46	ボ;ウ;、;ム	は;か;-;る	words;so-and-so	conspire
媒	mediator	mediator;go-between	"""In a divorce, the woman needs a mediator because she won't talk to that so-and-so. Imagine the woman on the ground and the so-and-so up in the tree, and the poor mediator climbing up and down, trying to mediate their fight."""	"""In a divorce, the woman needs a mediator because she won't talk to that so-and-so.""
"	12	1761	46	バ;イ		woman;so-and-so	mediators;mediator;mediating;mediation
欺	deceit	deceit;cheat;delude	Kasparov practices deceit by grabbing your rook while pretending to yawn.	"""Every day, a smuggler takes bushel baskets on donkeys across the border. But the border patrols can never arrest him for lack of evidence no matter how much they search the bushel baskets: they can't find whatever he is smuggling. What was his deceit? He was smuggling donkeys!""
"	12	1762	46	ギ	あ;ざ;む;-;く	bushel basket;yawn	deceit;deception
棋	chess piece	chess piece;Japanese chess;shogi	Chess piece = wooden rook.	Ever seen those huge chess games in parks? The large wooden chess pieces need to be carted in a shopping trolley.	12	1763	46	キ		tree;bushel basket	
旗	national flag	national flag;banner;standard	"""The United Republic of Chess' national flag is actually a banner with a rook, that way they can hang it at every tournament."""	"""The national flag of Croatia. It's a banner with the Croatian coat of arms, commonly referred to as the Chessboard (http://en.wikipedia.org/wiki/Coat_of_arms_of_Croatia).""
"	14	1764	46	キ	は;た	banner;bushel basket	
期	period	period;time;date;term	The slowest remote chess game ever: a one month period between every move.	The girl's panties are all in the bushel basket as it's that time of the month again... her period.	12	1765	46	キ;、;ゴ		bushel basket;month	periods;period
碁	Go	Go	Go is chess played with stones.	"""The ignorant gaijin put a rook on top of his opponent's stone when playing Go, much to the consternation of the Japanese players.""
"	13	1766	46	ゴ		bushel basket;stone	
基	fundamentals	fundamentals;radical (chem);counter for machines;foundation	Fundamentals of chess: use the rooks to protect your ground.	A Bushel-basket full of earth contains the fundementals of farming. i.e. earth.	11	1767	46	キ	も;と;、;も;と;い	bushel basket;soil	fundamentals
甚	tremendously	tremendously;very;great;exceedingly	It's a tremendous match between the two chess-players. They are clearly eachother's equal.	"""These two bushel baskets are tremendously huge. But not only they are huge, they are also perfectly equal in size.""
"	9	1768	46	ジ;ン	は;な;は;-;だ;、;は;な;は;-;だ;し;い	bushel basket;equal	tremendously;hugely;immensely;enormously
勘	intuition	intuition;perception	Intuition is a tremendously powerful resource of the mind.	"""Using Zareon's story for the previous frame """"tremendously""""... The two chessplayers who are eachother's equals are so good at chess that they don't have to even move a muscle. Their brain power does it for them. Furthermore, they don't even have to think, really. Their intuition takes control. This is: extreme chess.""
"	11	1769	46	カ;ン		tremendously;muscle	intuition
堪	withstand	withstand;endure;support;resist	"""Because I hid myself behind a huge dirt barrier I dug, I was able to withstand the tremendous nuclear blast."""	Plain old soil can withstand tremendous amounts of pressure.	12	1770	46	カ;ン	た;-;え;る	soil;tremendously	withstand
貴	precious	precious;value;prize;esteem;honor	"""Frodo kept the precious in the purse but did a switch with some worthless shells when he went to sleep. Heres gollum opening the purse """"ahhh my preciousssssss.....why you m***** *****!!!!!."""	Inside your purse is all of your money and your keys (き) etc. All of your precious valuables.	12	1771	46	キ	た;っ;と;-;い;、;と;う;と;-;い;、;た;っ;と;-;ぶ;、;と;う;と;-;ぶ	purse;shells	precious
遺	bequeath	bequeath;leave behind;reserve	"""Bilbo bequeathes the """"PRECIOUS"""" to Frodo, who will carry it on the long ROAD to Mordor."""	"""""""Bequeath"""" is an odd old word, isn't it? Basically, it just deals with how I want my precious possessions dealt out, after I die, later down the road. """"Being of sound, but antiquated, mind, I bequeath this to you!"""".""
"	15	1772	46	イ;、;ユ;イ		precious;road	bequeath
遣	dispatch	dispatch;send;give;donate;do;undertake	Dispatch all cars and chase the maestro! He's gone crazy and stolen a ladies purse!	"""Apart from meaning DISPATCH, this kanji can mean """"to give (to someone lower than you),"""" """"to do,"""" and to even """"have intercourse."""" STORY: The MAESTRO is on the ROAD waiting for a pimp to DISPATCH some new ladies (lower than him) so that he can GIVE THEM money from his PURSE and then DO IT with them. Where is the MAESTRO'S baton? You don't wanna know...""
"	13	1773	46	ケ;ン	つ;か;-;う;、;つ;か;-;わ;す	purse;maestro;road	dispatch
舞	dance	dance;flit;circle;wheel	The yakuza boss reclines in the oaken bathtub wearing his shades while his personal harem dances nakes for him.	I learned nothingness (#1775) first because it is a very common kanji. Probably easier to think of this kanji in that context. Attractive dancers should dance wearing nothing but sunglasses.	15	1774	46	ブ	ま;-;う;、;ま;い	reclining;oaken tub;sunglasses	dancing;dances;dancers;dance
無	nothingness	nothingness;none;ain't;nothing;nil;not	"""When I enter the wooden tub heated by flames in the onsen, I can let all my worries slip away and be submerged into nothingness."""	In a hot tub you can relax and have your stress vanish into nothingness.	12	1775	46	ム;、;ブ	な;-;い	reclining;oaken tub;cooking-fire	nothingness
組	association	association;braid;plait;construct;assemble;unite;cooperate;grapple	The leader of the Spiderman association has tons of Spiderman figurines lined up on his shelf.	Watch this: http://i146.photobucket.com/albums/r249/sith_lord10/updated%20showroom%20july/s29.jpg The leader of the Spiderman association has tons of Spiderman figurines lined up on his shelf.(Zactacular).	11	1776	47	ソ	く;-;む;、;く;み	thread;cabinet	association;associations
粗	coarse	coarse;rough;rugged	Refined rice [1535] can only be found in exclusive grocery shops. Coarse rice by contrast fills the supermarket shelves - don't go looking for anything else there.	"""Ugh, why does this shelf feel so coarse? Because it's made of rice, of coarse! Get it? Of coarse?? Hahahahahahahahahah god i hate my life.""
"	11	1777	47	ソ	あ;ら;-;い	rice;cabinet	coarse
租	tariff	tariff;crop tax;borrowing	The EU and US impose such high tariffs on food imports that third world wheat (the most basic of staples) never reaches first world supermarket shelves.	"""According to Henshall, this kanji originally represented the harvested rice (the wheat primitive) that farmers paid as a tithe. Its meaning today would seem to be very similar. Imagine the farmer putting aside some of his harvested wheat on a shelf in order to pay the tariff to his lord.""
"	10	1778	47	ソ		wheat;cabinet	tariff;tariffs
祖	ancestor	ancestor;pioneer;founder	"""The ancestor worship is so common in Daoist and buddhist countries that you can buy tiny altars to put on the shelves, one for each deceased family member."""	The urns of ancestors are kept on shelves next to the altar.	9	1779	47	ソ		altar;cabinet	ancestors;ancestor;descendant
阻	thwart	thwart;separate from;prevent;obstruct;deter;impede	"""In a last ditch effort to thwart the invaders of The Pinnacle, they push glass shelves over the edge onto their heads below."""	The shortness of the Japanese thwarts their attempts to reach the topmost (pinnacle) shelf without grabbing a chair.	8	1780	47	ソ	は;ば;-;む	pinnacle;cabinet	thwart;thwarting
査	investigate	investigate	A whole team of cops is sent to investigate how a tree could grow on top of a shelf with no soil or water.	"""The result of the inverstigation of the missing Trees? Why, most of them had become shelfs!""
"	9	1781	47	サ		tree;cabinet	probe;investigated;investigate;investigating;inquiry;examine;investigation
助	help	help;rescue;assist	HELP! Someone's pinned under this bookshelf and it's gonna take a lot of muscle to lift it off!	Can you help me move this shelf? I don't have the muscle to do it alone.	7	1782	47	ジ;ョ	た;す;-;け;る;、;た;す;-;か;る;、;す;け	cabinet;power	provide;try;need;hoping;give;helping;find;needed;help;assist;helps;helped;improve;able;to;trying;bring
宜	best regards	best regards;good	"""It seems like every time my Japanese friends send me their best regards, they accompany them with a gift. Over time, I've gotten so many that I had to buy a second house which contains nothing but several fancy shelves. Each shelf is dedicated to a certain friend of mine and contains every last one of their presents."""	We have a shelf in our house where we put Christmas cards from people who send best regards for the holiday season...　　　　　　　　　　　RTK2:　ギ　便宜主義　べんぎしゅぎ(opportunism).	8	1783	47	ギ		house;cabinet	
畳	tatami mat	tatami mat;counter for tatami mats;fold;shut up;do away with	The king is peacefully sleeping on his new tatami mat when all of a sudden a shelf falls over and kills him. You can see his crown poking out and the brains splatter out the top of his head from all the pressure.	"""Making tatami mats from rice field waste was Japan's crowning achievement, but for some reason other countries just shelved the idea.""
"	12	1784	47	ジ;ョ;ウ	た;た;-;む;、;た;た;み	rice field;crown;cabinet	
並	row	row;and;besides;as well as;line up;rank with;rival;equal	"""This is a simplification of 竝, a ideogram of two people standing in a row."""	"""Hint : as a primitive I use the image of a rowing boat. In a rowing boat people sit in rows, but also side-by-side (another meaning of the kanji), working together (yet another meaning of this kanji). Note : there will also be a kanji for """"rowboat"""" coming at frame 1876. The rowing boat is associated with the sport, and is a primitive, while the kanji for """"rowboat"""" has a generic meaning of """"a small boat"""". In any case, the kanji for """"rowboat"""" will not appear as a primitive in the book.""
"	8	1785	47	ヘ;イ	な;み;、;な;ら;-;べ;る;、;な;ら;-;ぶ;、;な;ら;-;び;に		row
普	universal	universal;wide(ly);generally;Prussia	People at Universal Studios wait in rows so long that the sun goes down.	"""To me, row is way too close to file (#812), so I'm adopting Fab's meaning of rowboat from the previous frame. Universal Studios went through a number of logo animations before settling on the one they are most famous for: the letters UNIVERSAL orbiting the Earth. One of the most ridiculous of these involved a man rowing himself in a boat around the sun.""
"	12	1786	47	フ		row;sun	universal
譜	musical score	musical score;music;note;staff;table;genealogy	Musical scores are in a universal language.	"""A musical score can be read, but not like ordinary words. Music is a universal language.""
"	19	1787	47	フ		words;universal	
湿	damp	damp;wet;moist	You first wash you clothes with water and wring them until they are just damp before hanging them in a row under the sun to dry. If you don't wring them damp first they will take days to dry!	"""If your things are damp, lay them up in a row under the sun and let the water evaporate. (thx Raichu)...　RTK2:　シツ　湿気　しっけ(humidity).""
"	12	1788	47	シ;ツ	し;め;-;る;、;し;め;-;す	water;row;sun	damp
顕	appear	appear;existing	"""One day a row of Suns appeared in the sky, turning everyone's heads upwards."""	"""Clouds were covering the sky for months now. Rows upon rows of people spent whole days with their heads turned upwards, waiting for sun to appear.""
"	18	1789	47	ケ;ン		sun;row;head	appears;seem;appeared;appear;appearing
繊	slender	slender;fine;thin kimono	"""Spiderman has to stay slender, so during thanksgiving, he keeps away from the long row of food."""	"""At the time of Thanksgiving, there's a row of all sorts of food on the table, which you mustn't eat if you want to stay as slender as a thread.""
"	17	1790	47	セ;ン		thread;Thanksgiving;row	slender
霊	spirits	spirits;soul	"""After raining for two days in a row, you plead with the SPIRITS for some relief. (Adapted from johnskb,21-5-2006)."""	"""When it rains, two worlds come together and spirits can be seen in the forest, dancing in a row.""
"	15	1791	47	レ;イ;、;リ;ョ;ウ	た;ま	rain;two;row	spirits
業	profession	business;vocation;arts;performance	A truly gruesome profession: an abattoir worker. Where the carcasses are upside down in a row that have not yet been cut up into sausages and steaks.	"""The legal profession was turned upside down when Row vs. Wade determined that a fetus is not yet a human…　　　　　　　　　　　　　RTK2:　ギョウ　営業中　えいぎょうちゅう(""""Open for Business"""")　　　　　　　　　　ゴウ　宿業　　しゅくごう　　(accumulated karma).""
"	13	1792	47	ギ;ョ;ウ;、;ゴ;ウ	わ;ざ	in a row upside down;not yet	profession
撲	slap	slap;strike;hit;beat;tell;speak	After a row husbands take their wives upsides down over the knee and slap them with their fingers on the bottom (if that doesn't get me banned…).	"""Here we have badly behaving HUSBANDs, whose wives have had them hung UPSIDE DOWN IN A ROW. Each wife approaches her HUSBAND, berates him, gives him a sharp SLAP in the face and, Three-Stooges style, pokes him in the eyes with her FINGERS.""
"	15	1793	47	ボ;ク		fingers;upside down in a row;husband	slap
僕	me	me;I (male)	"""Mr. T also finds himself as one of the HUSBANDs, whose wives have had them hung UPSIDE DOWN IN A ROW. But when his wife comes up to punish him, he pleads, “It’s ME, Baby. I wasn’t behaving badly like these other foo’s.”."""	"""Building on johnskb: Although it goes against the Heisig method, this story is a lot easier to remember when you know it's the kanji for """"boku."""" Males usually use either """"boku"""" or """"ore"""" (instead of """"watashi"""") to refer themselves. """"Boku"""" is slightly boyish and soft; """"ore"""" is rough & tough. Mr. T would definitely use """"ore"""" -- but when he's one of the husbands hung upside down in a row about to be punished by his wife, he puts on a sweet act and switches to """"boku"""" when he pleads """"come on baby, it's ME!"""".""
"	14	1794	47	ボ;ク		person;upside down in a row;husband	get;else;thing;think;you;let;everyone;'d;'m;somebody;go;maybe;things;going;someone;i;?;nothing;everybody;know;'ll;why;tell;me;my;got;anybody;him;sure;do;what;want;really;myself;anything;ca;remember;n't;something;nobody;definitely;just
共	together	together;both;neither;all;and;alike;with	"""The character for deluge (#1799) gave me the idea to use together as a primitive for Noah's Ark. Noah kept plenty of salad on board to entice the animals with their animal legs to scurry on board together, two by two."""	"""The conjoined twins, who are always together, have trouble eating together because one is a vegetarian, eating salad and the other is a avid meat eater, eating chicken legs.[Thanks fuaburisu!].""
"	6	1795	47	キ;ョ;ウ	と;も	salad;animal legs	together
供	submit	submit;offer;present;serve (meal);accompany	"""It took over 600 frames for Mr T to make (#1142), the Ark, but when he was finally done, he cast his saw aside and submitted the Ark to Noah for his approval. """"I pity the foo who doesn't climb aboard this ark,"""" said Noah to his friend."""	"""Mr. T submits a resume together with his application. """"I pity da foo don't got no resume!"""" he says.""
"	8	1796	47	キ;ョ;ウ;、;ク	そ;な;-;え;る;、;と;も	person;strung together	submit;submitting;submitted
異	uncommon	uncommon;queerness;strangeness;wonderful;curious;unusual	"""Noah's Ark is so uncommonly large, he can even fit a rice field on top to feed the animals."""	"""It's uncommon to find a pair of together twins who are connected at the brain! When such a set does turn up, they are inevitably showcased on TV.""
"	11	1797	47	イ	こ;と	brains;together	uncommon
翼	wing	wing;plane;flank	The thing about feathers is that they usually cover the entire bird. A creature with feathers only on its wings would be very uncommon.	"""WINGS without any FEATHERS would be an UNCOMMON site. Well, unless you like to eat chicken WINGS alot.""
"	17	1798	47	ヨ;ク	つ;ば;さ	feathers;uncommon	wing
洪	deluge	deluge;flood;vast	Water plus Noah's Ark equals deluge.	Lots of water coming together is called a deluge.	9	1799	47	コ;ウ		water;strung together	deluge
港	harbor	harbor	"""During a deluge, all the poor snakes get washed into the harbour."""	"""All throughout the deluge Noah had been kicking himself for forgetting to bring any snakes onto the Ark. It wasn't until the deluge had finished, and Noah had brought the Ark safely back to the harbour that he realised that the snakes had been under the Ark all along.""
"	12	1800	47	コ;ウ	み;な;と	deluge;snake	harbour;harbor
暴	outburst	outburst;rave;fret;force;violence;cruelty;outrage	"""Having spent all day stringing together grains of rice he suddenly had an outburst, """"I can take it any longer!""""."""	Noah was having an outburst after being at sea for 40 days and 40 nights and running out of rice grains to eat. Then the sun suddenly burst out in an outburst over the Ark and there was an outburst of cheering.	15	1801	47	ボ;ウ;、;バ;ク	あ;ば;-;く;、;あ;ば;-;れ;る	sun;strung together;grains of rice	outburst
爆	bomb	bomb;burst open;pop;split	"""Actually means explosion, like an outburst of fire."""	"""Bombs make fiery outbursts. It's almost too logical, this one.""
"	19	1802	47	バ;ク		fire;outburst	detonated;blast;bomb;bombs;explosion;bombing;explosives;exploded
恭	respect	respect;reverent	"""Noah feels like he gets no respect from the other passengers on the Ark, but they all make him Valentine's Day cards to show how much they respect what he's done for them."""	If you wanna stay together you have to show your valentine respect.	10	1803	47	キ;ョ;ウ	う;や;う;や;-;し;い	strung together;valentine	respect;regard
選	elect	elect;select;choose;prefer	"""You're driving on the road and you see two snakes together. You can't avoid both, so you have to elect which one gets run over."""	There were so many snakes on the road to Noah's ark so they had to elect which two would represent the snake species.	15	1804	47	セ;ン	え;ら;-;ぶ	snake;snake;strung together;road	elected;elect
